Source	Target	Weight	Type
46.448530	6.418570	46.448530	6.544470	"2603"	"2601"	120	Undirected
46.493500	6.418570	46.493500	6.544470	"2604"	"3034"	16	Undirected
46.493500	6.418570	46.493500	6.544470	"2604"	"2602"	120	Undirected
46.538460	6.418570	46.538460	6.544470	"2605"	"3035"	30	Undirected
46.538460	6.418570	46.538460	6.544470	"2605"	"2603"	38	Undirected
46.583430	6.418570	46.583430	6.544470	"2606"	"3036"	48	Undirected
46.583430	6.418570	46.583430	6.544470	"2606"	"2604"	28	Undirected
46.628400	6.418570	46.628400	6.544470	"2607"	"3037"	45	Undirected
46.628400	6.418570	46.628400	6.544470	"2607"	"2605"	120	Undirected
46.673360	6.418570	46.673360	6.544470	"2608"	"3038"	43	Undirected
46.673360	6.418570	46.673360	6.544470	"2608"	"2606"	27	Undirected
46.718330	6.418570	46.718330	6.544470	"2609"	"3039"	120	Undirected
46.718330	6.418570	46.718330	6.544470	"2609"	"2607"	120	Undirected
46.808260	6.418570	46.808260	6.544470	"2611"	"3041"	26	Undirected
46.808260	6.418570	46.808260	6.544470	"2611"	"2609"	120	Undirected
46.853230	6.418570	46.853230	6.544470	"2612"	"3042"	120	Undirected
46.853230	6.418570	46.853230	6.544470	"2612"	"2610"	120	Undirected
46.898190	6.418570	46.898190	6.544470	"2613"	"3043"	10	Undirected
46.898190	6.418570	46.898190	6.544470	"2613"	"2611"	120	Undirected
46.493500	6.481520	46.493500	6.607410	"2819"	"3249"	10	Undirected
46.493500	6.481520	46.493500	6.607410	"2819"	"2817"	120	Undirected
46.538460	6.481520	46.538460	6.607410	"2820"	"3250"	47	Undirected
46.538460	6.481520	46.538460	6.607410	"2820"	"2818"	120	Undirected
46.583430	6.481520	46.583430	6.607410	"2821"	"3251"	31	Undirected
46.583430	6.481520	46.583430	6.607410	"2821"	"2819"	13	Undirected
46.628400	6.481520	46.628400	6.607410	"2822"	"3252"	39	Undirected
46.628400	6.481520	46.628400	6.607410	"2822"	"2820"	25	Undirected
46.673360	6.481520	46.673360	6.607410	"2823"	"3253"	120	Undirected
46.673360	6.481520	46.673360	6.607410	"2823"	"2821"	12	Undirected
46.718330	6.481520	46.718330	6.607410	"2824"	"3254"	28	Undirected
46.718330	6.481520	46.718330	6.607410	"2824"	"2822"	26	Undirected
46.763290	6.481520	46.763290	6.607410	"2825"	"3255"	8	Undirected
46.763290	6.481520	46.763290	6.607410	"2825"	"2823"	12	Undirected
46.808260	6.481520	46.808260	6.607410	"2826"	"3256"	120	Undirected
46.808260	6.481520	46.808260	6.607410	"2826"	"2824"	31	Undirected
46.853230	6.481520	46.853230	6.607410	"2827"	"3257"	120	Undirected
46.853230	6.481520	46.853230	6.607410	"2827"	"2825"	120	Undirected
46.898190	6.481520	46.898190	6.607410	"2828"	"3258"	20	Undirected
46.898190	6.481520	46.898190	6.607410	"2828"	"2826"	120	Undirected
46.943160	6.481520	46.943160	6.607410	"2829"	"3259"	120	Undirected
46.943160	6.481520	46.943160	6.607410	"2829"	"2827"	120	Undirected
46.358600	6.544470	46.358600	6.670360	"3031"	"3461"	120	Undirected
46.358600	6.544470	46.358600	6.670360	"3031"	"3029"	120	Undirected
46.493500	6.544470	46.493500	6.670360	"3034"	"3464"	12	Undirected
46.493500	6.544470	46.493500	6.670360	"3034"	"3032"	120	Undirected
46.538460	6.544470	46.538460	6.670360	"3035"	"3465"	27	Undirected
46.538460	6.544470	46.538460	6.670360	"3035"	"3033"	120	Undirected
46.583430	6.544470	46.583430	6.670360	"3036"	"3466"	31	Undirected
46.583430	6.544470	46.583430	6.670360	"3036"	"3034"	15	Undirected
46.628400	6.544470	46.628400	6.670360	"3037"	"3467"	22	Undirected
46.628400	6.544470	46.628400	6.670360	"3037"	"3035"	22	Undirected
46.673360	6.544470	46.673360	6.670360	"3038"	"3468"	45	Undirected
46.673360	6.544470	46.673360	6.670360	"3038"	"3036"	42	Undirected
46.718330	6.544470	46.718330	6.670360	"3039"	"3469"	29	Undirected
46.718330	6.544470	46.718330	6.670360	"3039"	"3037"	120	Undirected
46.763290	6.544470	46.763290	6.670360	"3040"	"3470"	48	Undirected
46.763290	6.544470	46.763290	6.670360	"3040"	"3038"	51	Undirected
46.808260	6.544470	46.808260	6.670360	"3041"	"3471"	33	Undirected
46.808260	6.544470	46.808260	6.670360	"3041"	"3039"	120	Undirected
46.853230	6.544470	46.853230	6.670360	"3042"	"3472"	120	Undirected
46.853230	6.544470	46.853230	6.670360	"3042"	"3040"	120	Undirected
46.898190	6.544470	46.898190	6.670360	"3043"	"3473"	11	Undirected
46.898190	6.544470	46.898190	6.670360	"3043"	"3041"	120	Undirected
46.943160	6.544470	46.943160	6.670360	"3044"	"3474"	56	Undirected
46.943160	6.544470	46.943160	6.670360	"3044"	"3042"	120	Undirected
46.493500	6.607410	46.493500	6.733310	"3249"	"3679"	9	Undirected
46.493500	6.607410	46.493500	6.733310	"3249"	"3247"	120	Undirected
46.538460	6.607410	46.538460	6.733310	"3250"	"3680"	11	Undirected
46.538460	6.607410	46.538460	6.733310	"3250"	"3248"	120	Undirected
46.583430	6.607410	46.583430	6.733310	"3251"	"3681"	120	Undirected
46.583430	6.607410	46.583430	6.733310	"3251"	"3249"	14	Undirected
46.628400	6.607410	46.628400	6.733310	"3252"	"3682"	38	Undirected
46.628400	6.607410	46.628400	6.733310	"3252"	"3250"	19	Undirected
46.673360	6.607410	46.673360	6.733310	"3253"	"3683"	120	Undirected
46.673360	6.607410	46.673360	6.733310	"3253"	"3251"	49	Undirected
46.718330	6.607410	46.718330	6.733310	"3254"	"3684"	18	Undirected
46.718330	6.607410	46.718330	6.733310	"3254"	"3252"	27	Undirected
46.763290	6.607410	46.763290	6.733310	"3255"	"3685"	5	Undirected
46.763290	6.607410	46.763290	6.733310	"3255"	"3253"	9	Undirected
46.808260	6.607410	46.808260	6.733310	"3256"	"3686"	40	Undirected
46.808260	6.607410	46.808260	6.733310	"3256"	"3254"	27	Undirected
46.853230	6.607410	46.853230	6.733310	"3257"	"3687"	120	Undirected
46.853230	6.607410	46.853230	6.733310	"3257"	"3255"	120	Undirected
